,index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,chi-fam,occyp_type_le,house_type_le,family_type_le,income_type_le,edu_type_le,Age,career_year,career_start_age,card_count,credit_change_count
138,21040,0,1,1,0,90000.0,Pensioner,Higher education,Married,House / apartment,20618,0,0,0,0,NaN,2.0,56.0,2.0,-2.0,12,1,1,1,2,56,0.0,56.0,1,1
139,10908,1,0,0,0,94500.0,Working,Secondary / secondary special,Widow,Rented apartment,22265,829,0,0,1,Sales staff,1.0,56.0,2.0,-1.0,15,4,4,4,0,61,3.0,58.0,1,1
140,7723,1,0,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,15594,705,0,0,0,Cooking staff,3.0,56.0,2.0,-2.0,2,1,1,4,0,42,2.0,40.0,1,1
141,12817,1,0,1,2,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,16066,8507,0,0,0,Medicine staff,4.0,56.0,2.0,-2.0,11,1,0,4,0,44,24.0,20.0,1,1
142,3316,1,0,0,0,450000.0,Working,Higher education,Separated,House / apartment,19046,1002,0,1,0,Core staff,1.0,56.0,1.0,-1.0,3,1,2,4,2,52,3.0,49.0,3,1
143,9957,0,1,0,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,14660,1254,0,0,0,Drivers,4.0,56.0,2.0,-2.0,4,1,1,4,0,40,4.0,36.0,1,1
144,24545,1,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,17000,5740,0,0,0,Cooking staff,2.0,56.0,2.0,-2.0,2,1,1,4,0,46,16.0,30.0,2,2
145,9943,1,0,1,0,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,10783,390,0,0,0,Sales staff,2.0,55.0,2.0,-2.0,15,1,0,4,0,29,2.0,27.0,1,1
146,10171,1,0,1,1,117000.0,Working,Secondary / secondary special,Married,House / apartment,16545,491,1,0,0,Sales staff,3.0,55.0,1.0,-2.0,15,1,1,4,0,45,2.0,43.0,1,1
147,8904,0,1,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,19011,3273,0,0,0,Drivers,2.0,55.0,2.0,-2.0,4,1,1,4,0,52,9.0,43.0,1,1
148,6184,0,1,0,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14749,2946,1,1,0,Drivers,3.0,55.0,2.0,-2.0,4,1,1,0,0,40,9.0,31.0,1,1
149,18141,0,1,0,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16479,4082,0,0,0,Laborers,4.0,55.0,2.0,-2.0,8,1,1,0,0,45,12.0,33.0,1,1
150,8341,0,1,1,1,202500.0,Working,Incomplete higher,Married,Rented apartment,9866,489,0,0,0,Laborers,3.0,55.0,1.0,-2.0,8,4,1,4,1,27,2.0,25.0,1,1
151,18621,1,1,1,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,15428,1723,0,0,0,Accountants,3.0,55.0,1.0,-2.0,0,4,1,4,0,42,5.0,37.0,1,1
152,8570,1,1,0,0,202500.0,Working,Higher education,Married,House / apartment,16112,6337,1,1,0,Managers,2.0,55.0,2.0,-2.0,10,1,1,4,2,44,18.0,26.0,1,1
153,21304,1,0,1,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17243,2378,1,0,0,Laborers,3.0,55.0,0.0,-2.0,8,1,1,0,0,47,7.0,40.0,1,1
154,9980,1,0,1,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21933,0,0,1,0,NaN,2.0,55.0,2.0,-2.0,12,1,1,1,0,60,0.0,60.0,1,1
155,22698,0,0,0,0,315000.0,Pensioner,Higher education,Married,House / apartment,15312,0,0,0,0,NaN,2.0,55.0,0.0,-2.0,12,1,1,1,2,41,0.0,41.0,1,1
156,8582,1,0,1,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,18540,0,0,1,0,NaN,1.0,55.0,2.0,-1.0,12,1,3,1,2,50,0.0,50.0,1,1
157,21712,1,0,0,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,15938,8342,1,0,0,Medicine staff,3.0,55.0,2.0,-2.0,11,1,1,4,0,43,23.0,20.0,1,1
158,17254,1,0,1,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,19844,0,0,0,0,NaN,1.0,55.0,2.0,-1.0,12,1,3,1,0,54,0.0,54.0,1,1
159,10295,1,0,1,0,382500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,16973,2925,0,0,0,Sales staff,2.0,55.0,2.0,-2.0,15,1,0,0,0,46,9.0,37.0,1,1
160,6696,0,1,1,0,202500.0,Working,Higher education,Married,House / apartment,22655,3903,0,0,0,Managers,2.0,55.0,2.0,-2.0,10,1,1,4,2,62,11.0,51.0,1,1
161,7905,0,1,0,3,225000.0,Working,Higher education,Married,House / apartment,13909,328,1,0,1,High skill tech staff,5.0,55.0,0.0,-2.0,6,1,1,4,2,38,1.0,37.0,1,1
162,3574,0,1,1,1,72000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,15670,239,0,0,0,NaN,2.0,55.0,2.0,-1.0,12,1,3,0,0,42,1.0,41.0,1,1
163,9680,1,0,1,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23304,0,0,0,0,NaN,2.0,55.0,2.0,-2.0,12,1,1,1,0,63,0.0,63.0,1,1
164,14529,0,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19500,3189,0,0,0,Laborers,2.0,55.0,2.0,-2.0,8,1,1,4,0,53,9.0,44.0,1,1
165,26248,0,1,0,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,10198,560,0,1,0,Drivers,1.0,55.0,2.0,-1.0,4,5,3,4,0,27,2.0,25.0,1,1
166,4848,1,1,1,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,13652,2530,0,0,0,Sales staff,3.0,55.0,0.0,-2.0,15,1,0,2,0,37,7.0,30.0,1,1
167,15972,0,1,0,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,12636,405,0,0,0,Laborers,2.0,55.0,1.0,-2.0,8,1,0,4,0,34,2.0,32.0,1,1
168,23519,0,1,0,1,270000.0,Commercial associate,Secondary / secondary special,Married,Office apartment,16507,6761,0,0,0,Managers,3.0,55.0,0.0,-2.0,10,3,1,0,0,45,19.0,26.0,1,1
169,7206,1,0,0,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,15128,1628,0,0,1,Private service staff,3.0,55.0,2.0,-2.0,13,1,1,4,0,41,5.0,36.0,1,1
170,12106,1,1,1,0,720000.0,Commercial associate,Higher education,Separated,House / apartment,23298,154,0,0,0,Managers,1.0,55.0,2.0,-1.0,10,1,2,0,2,63,1.0,62.0,1,1
171,22563,0,0,0,0,45000.0,Working,Lower secondary,Married,House / apartment,13207,766,0,1,0,Low-skill Laborers,2.0,55.0,2.0,-2.0,9,1,1,4,0,36,3.0,33.0,1,1
172,25401,1,0,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21432,0,0,0,0,NaN,2.0,55.0,2.0,-2.0,12,1,1,1,0,58,0.0,58.0,1,1
173,22554,1,0,1,0,135000.0,Working,Secondary / secondary special,Married,Rented apartment,14559,2599,0,0,0,Laborers,2.0,55.0,2.0,-2.0,8,4,1,4,0,39,8.0,31.0,2,2
174,22325,1,0,0,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,19900,3479,1,0,0,High skill tech staff,2.0,55.0,2.0,-2.0,6,1,1,2,0,54,10.0,44.0,1,1
175,3770,1,1,1,1,135000.0,Working,Higher education,Married,House / apartment,13467,393,0,0,0,Core staff,3.0,55.0,1.0,-2.0,3,1,1,4,2,36,2.0,34.0,1,1
176,4278,1,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,18197,657,0,0,0,NaN,2.0,55.0,2.0,-2.0,12,1,1,4,0,49,2.0,47.0,1,1
177,5007,1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14962,5515,0,1,0,NaN,2.0,55.0,2.0,-2.0,12,1,1,0,0,40,16.0,24.0,1,1
178,7719,1,0,1,0,166500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,16068,2722,0,1,0,Laborers,1.0,55.0,2.0,-1.0,8,1,3,0,0,44,8.0,36.0,2,1
179,22327,1,1,1,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20266,0,0,1,0,NaN,2.0,55.0,2.0,-2.0,12,1,1,1,0,55,0.0,55.0,1,1
180,4141,1,0,0,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19004,1570,0,0,0,NaN,2.0,54.0,2.0,-2.0,12,1,1,0,0,52,5.0,47.0,1,1
181,5707,1,0,1,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,19721,0,0,0,0,NaN,2.0,54.0,2.0,-2.0,12,1,1,1,0,54,0.0,54.0,2,1
182,3461,1,0,1,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,18913,807,0,0,0,Laborers,1.0,54.0,2.0,-1.0,8,1,3,4,0,51,3.0,48.0,1,1
183,22082,0,0,0,0,166500.0,Working,Higher education,Married,House / apartment,10348,157,0,0,0,NaN,2.0,54.0,0.0,-2.0,12,1,1,4,2,28,1.0,27.0,1,1
184,19390,1,0,1,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,14640,0,0,1,1,NaN,2.0,54.0,2.0,-2.0,12,1,1,1,0,40,0.0,40.0,1,1
185,7236,1,0,0,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,14308,655,0,0,0,NaN,3.0,54.0,2.0,-2.0,12,1,0,4,0,39,2.0,37.0,1,1
186,19232,1,1,0,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,10240,1589,1,0,0,NaN,1.0,54.0,2.0,-1.0,12,1,3,0,2,28,5.0,23.0,1,1
187,24475,0,1,1,1,256500.0,State servant,Higher education,Married,Office apartment,11154,4409,0,0,0,Core staff,3.0,54.0,1.0,-2.0,3,3,1,2,2,30,13.0,17.0,1,1
188,23219,0,1,1,0,270000.0,Working,Higher education,Married,House / apartment,19579,1028,0,1,0,Laborers,2.0,54.0,2.0,-2.0,8,1,1,4,2,53,3.0,50.0,1,1
189,2702,1,0,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,18624,2348,0,0,0,Laborers,2.0,54.0,2.0,-2.0,8,1,1,4,0,51,7.0,44.0,1,1
190,11219,0,1,0,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,14842,5189,0,1,0,Drivers,4.0,54.0,2.0,-2.0,4,1,1,4,0,40,15.0,25.0,1,1
191,12315,1,0,1,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,12140,779,0,0,0,Core staff,3.0,54.0,2.0,-2.0,3,1,1,4,0,33,3.0,30.0,1,1
192,14800,0,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,23285,5424,0,0,0,Laborers,2.0,54.0,2.0,-2.0,8,1,1,4,0,63,15.0,48.0,1,1
193,12993,0,1,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,13243,644,0,0,0,Laborers,4.0,54.0,2.0,-2.0,8,1,1,4,0,36,2.0,34.0,1,1
194,17130,1,1,1,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11160,1904,0,0,0,Sales staff,2.0,54.0,2.0,-2.0,15,1,1,0,0,30,6.0,24.0,1,1
195,2112,1,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23520,0,0,0,0,NaN,2.0,54.0,2.0,-2.0,12,1,1,1,0,64,0.0,64.0,1,1
196,23515,1,0,0,0,234000.0,Working,Secondary / secondary special,Widow,House / apartment,21932,10232,1,0,0,Laborers,1.0,54.0,2.0,-1.0,8,1,4,4,0,60,29.0,31.0,1,1
197,10986,0,0,1,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,19832,554,0,0,0,Low-skill Laborers,2.0,54.0,1.0,-2.0,9,1,1,4,0,54,2.0,52.0,1,1
198,6863,1,0,1,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,15927,1039,0,0,0,Private service staff,1.0,54.0,2.0,-1.0,13,1,3,4,0,43,3.0,40.0,1,1
199,17068,0,0,1,0,256500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23229,0,0,1,0,NaN,2.0,54.0,2.0,-2.0,12,1,1,1,0,63,0.0,63.0,1,1
200,8594,1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,21391,0,0,0,0,NaN,1.0,54.0,2.0,-1.0,12,1,4,1,0,58,0.0,58.0,1,1
201,14936,0,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,17779,1344,1,0,0,Laborers,2.0,54.0,2.0,-2.0,8,1,1,4,0,48,4.0,44.0,1,1
202,10258,1,0,1,0,94500.0,Commercial associate,Higher education,Separated,House / apartment,14548,6317,0,1,0,Medicine staff,1.0,54.0,2.0,-1.0,11,1,2,0,2,39,18.0,21.0,1,1
203,1093,0,1,1,1,360000.0,Working,Higher education,Married,House / apartment,15556,1327,0,0,0,Drivers,3.0,54.0,2.0,-2.0,4,1,1,4,2,42,4.0,38.0,2,2
204,9507,1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16668,2277,0,0,0,Laborers,2.0,54.0,2.0,-2.0,8,1,1,0,0,45,7.0,38.0,1,1
205,21408,0,1,0,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,13648,4167,0,0,0,Drivers,2.0,54.0,2.0,-2.0,4,1,1,0,0,37,12.0,25.0,2,1
206,24069,0,1,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,13087,313,0,0,0,NaN,2.0,54.0,2.0,-2.0,12,1,0,0,2,35,1.0,34.0,1,1
207,15333,1,1,1,0,157500.0,Working,Higher education,Single / not married,House / apartment,20538,3967,0,0,0,NaN,1.0,54.0,2.0,-1.0,12,1,3,4,2,56,11.0,45.0,1,1
208,18428,1,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,18902,219,0,1,0,Laborers,2.0,54.0,2.0,-2.0,8,1,1,4,0,51,1.0,50.0,1,1
209,16455,1,1,1,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,24784,0,0,0,0,NaN,2.0,54.0,2.0,-2.0,12,1,1,1,0,67,0.0,67.0,1,1
210,15823,0,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,16126,8411,1,1,0,Laborers,2.0,54.0,2.0,-2.0,8,1,1,4,0,44,24.0,20.0,1,1
211,16350,1,1,1,0,207000.0,Working,Higher education,Married,House / apartment,16081,1556,0,0,0,NaN,2.0,54.0,2.0,-2.0,12,1,1,4,2,44,5.0,39.0,1,1
212,20764,0,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,20029,10202,0,0,0,NaN,2.0,54.0,0.0,-2.0,12,1,1,4,0,54,28.0,26.0,1,1
213,7263,1,0,0,0,103500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,14719,4082,0,0,0,Core staff,2.0,53.0,2.0,-2.0,3,1,0,2,0,40,12.0,28.0,1,1
214,4112,0,1,0,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,24230,0,0,0,0,NaN,2.0,53.0,2.0,-2.0,12,1,1,1,0,66,0.0,66.0,1,1
215,701,1,0,1,0,450000.0,Working,Higher education,Civil marriage,House / apartment,17526,3337,0,0,0,High skill tech staff,2.0,53.0,2.0,-2.0,6,1,0,4,2,48,10.0,38.0,2,1
216,14139,1,0,1,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,24074,0,0,0,0,NaN,2.0,53.0,2.0,-2.0,12,1,1,1,0,65,0.0,65.0,1,1
217,16858,0,1,1,0,157500.0,Commercial associate,Higher education,Married,House / apartment,16081,1799,0,0,0,Drivers,2.0,53.0,2.0,-2.0,4,1,1,0,2,44,5.0,39.0,1,1
218,15623,1,0,1,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16500,226,0,0,0,Medicine staff,2.0,53.0,2.0,-2.0,11,1,1,0,0,45,1.0,44.0,1,1
219,8089,1,0,1,0,157500.0,Working,Higher education,Married,House / apartment,16767,6195,0,0,0,Accountants,2.0,53.0,2.0,-2.0,0,1,1,4,2,45,17.0,28.0,1,1
220,11689,1,1,1,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,18067,401,0,0,0,NaN,1.0,53.0,1.0,-1.0,12,1,3,0,0,49,2.0,47.0,1,1
221,3797,1,1,0,0,144000.0,Working,Higher education,Married,House / apartment,19401,5071,1,1,0,Managers,2.0,53.0,2.0,-2.0,10,1,1,4,2,53,14.0,39.0,1,1
222,82,1,1,1,0,216000.0,Working,Higher education,Civil marriage,House / apartment,15274,1423,0,0,1,Accountants,2.0,53.0,2.0,-2.0,0,1,0,4,2,41,4.0,37.0,1,1
223,1980,0,1,1,1,360000.0,Working,Higher education,Married,House / apartment,11767,3883,1,0,0,Managers,3.0,53.0,2.0,-2.0,10,1,1,4,2,32,11.0,21.0,1,1
224,846,1,0,1,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22034,0,0,0,0,NaN,2.0,53.0,2.0,-2.0,12,1,1,1,0,60,0.0,60.0,2,1
225,6098,1,0,1,2,76500.0,Working,Secondary / secondary special,Married,House / apartment,11656,1632,1,0,0,Cleaning staff,4.0,53.0,2.0,-2.0,1,1,1,4,0,31,5.0,26.0,1,1
226,7487,1,1,1,0,450000.0,Working,Higher education,Married,House / apartment,17757,5095,0,1,0,Managers,2.0,53.0,2.0,-2.0,10,1,1,4,2,48,14.0,34.0,1,1
227,10963,0,1,1,1,171000.0,Commercial associate,Incomplete higher,Married,House / apartment,14399,6122,0,0,0,Managers,3.0,53.0,1.0,-2.0,10,1,1,0,1,39,17.0,22.0,2,2
228,5655,1,0,1,0,72000.0,Pensioner,Lower secondary,Married,House / apartment,23316,0,0,0,0,NaN,2.0,53.0,2.0,-2.0,12,1,1,1,0,63,0.0,63.0,1,1
229,17586,1,1,0,1,270000.0,State servant,Higher education,Married,House / apartment,11208,461,0,0,0,Core staff,3.0,53.0,2.0,-2.0,3,1,1,2,2,30,2.0,28.0,1,1
230,12537,1,1,1,0,72000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,24777,0,0,1,0,NaN,2.0,53.0,2.0,-2.0,12,1,0,1,0,67,0.0,67.0,1,1
231,18967,0,1,1,1,252000.0,Working,Incomplete higher,Married,House / apartment,11440,668,0,1,0,NaN,3.0,53.0,2.0,-2.0,12,1,1,4,1,31,2.0,29.0,1,1
232,20867,0,0,0,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,11653,1617,1,0,0,High skill tech staff,3.0,53.0,2.0,-2.0,6,1,1,4,0,31,5.0,26.0,1,1
233,18441,1,0,1,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,19484,168,0,0,0,NaN,1.0,53.0,2.0,-1.0,12,1,3,4,0,53,1.0,52.0,1,1
234,6429,1,0,1,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21068,0,0,0,0,NaN,2.0,53.0,2.0,-2.0,12,1,1,1,0,57,0.0,57.0,2,1
235,12302,1,0,0,0,85500.0,Working,Secondary / secondary special,Married,House / apartment,16519,1312,1,0,0,NaN,2.0,53.0,0.0,-2.0,12,1,1,4,0,45,4.0,41.0,1,1
236,9828,1,1,1,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15461,2605,1,1,0,Managers,3.0,53.0,2.0,-2.0,10,1,1,0,0,42,8.0,34.0,1,1
237,13140,1,0,0,0,117000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15607,2437,0,0,0,Sales staff,2.0,53.0,2.0,-2.0,15,1,1,0,0,42,7.0,35.0,1,1
238,1632,0,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12040,1707,0,0,0,Laborers,3.0,53.0,0.0,-2.0,8,1,1,0,0,32,5.0,27.0,1,1
239,17452,1,0,1,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,19718,925,1,0,0,Medicine staff,1.0,53.0,0.0,-1.0,11,1,3,0,0,54,3.0,51.0,1,1
240,16708,1,1,0,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,18671,1174,0,0,0,Medicine staff,2.0,53.0,1.0,-2.0,11,1,0,4,0,51,4.0,47.0,1,1
241,19418,1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16911,4253,0,0,1,Sales staff,2.0,53.0,2.0,-2.0,15,1,1,0,0,46,12.0,34.0,1,1
242,19091,1,0,0,0,60750.0,Pensioner,Secondary / secondary special,Married,House / apartment,22728,0,0,0,0,NaN,2.0,53.0,2.0,-2.0,12,1,1,1,0,62,0.0,62.0,1,1
243,9657,1,0,0,0,36000.0,Working,Secondary / secondary special,Separated,Municipal apartment,14846,154,1,0,0,Cleaning staff,1.0,53.0,0.0,-1.0,1,2,2,4,0,40,1.0,39.0,1,1
244,5317,1,0,1,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,10091,1525,0,0,1,NaN,2.0,53.0,2.0,-2.0,12,1,0,0,2,27,5.0,22.0,2,2
245,14890,1,0,1,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15103,3154,0,0,0,Sales staff,2.0,53.0,2.0,-2.0,15,1,1,0,0,41,9.0,32.0,1,1
246,2346,1,1,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,14420,3550,0,0,0,Managers,3.0,53.0,2.0,-2.0,10,1,1,4,0,39,10.0,29.0,1,1
247,13513,1,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,16151,4752,1,0,0,Managers,2.0,53.0,0.0,-2.0,10,1,1,4,0,44,14.0,30.0,1,1
248,6942,1,0,1,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,22160,0,0,1,0,NaN,1.0,53.0,1.0,-1.0,12,1,4,1,0,60,0.0,60.0,1,1
249,15935,1,1,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,19751,2847,0,0,1,NaN,2.0,53.0,2.0,-2.0,12,1,1,4,0,54,8.0,46.0,2,1
250,2444,0,1,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,14263,2553,1,1,0,Laborers,3.0,52.0,2.0,-2.0,8,1,1,4,0,39,7.0,32.0,1,1
251,14873,1,0,1,0,54000.0,Working,Higher education,Married,House / apartment,15366,339,0,0,0,Managers,2.0,52.0,2.0,-2.0,10,1,1,4,2,42,1.0,41.0,1,1
252,20848,1,0,1,0,225000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,23248,8710,1,1,0,Laborers,2.0,52.0,2.0,-2.0,8,1,0,2,0,63,24.0,39.0,2,2
253,9152,0,0,0,0,135000.0,Working,Incomplete higher,Single / not married,House / apartment,9851,793,0,0,0,Laborers,1.0,52.0,2.0,-1.0,8,1,3,4,1,26,3.0,23.0,1,1
254,3091,1,0,0,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22734,0,0,0,0,NaN,2.0,52.0,2.0,-2.0,12,1,1,1,0,62,0.0,62.0,1,1
255,2521,1,1,1,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,21871,5665,1,1,0,Cooking staff,2.0,52.0,1.0,-2.0,2,1,1,4,0,59,16.0,43.0,1,1
256,3340,1,1,0,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,18434,2483,1,1,0,Managers,3.0,52.0,2.0,-2.0,10,1,1,4,0,50,7.0,43.0,2,1
257,5496,1,0,0,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,12609,3289,0,0,0,Medicine staff,3.0,52.0,2.0,-2.0,11,1,1,4,0,34,10.0,24.0,1,1
258,20241,0,0,0,0,382500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,15274,0,0,0,0,NaN,1.0,52.0,2.0,-1.0,12,1,3,1,0,41,0.0,41.0,1,1
259,21233,0,0,0,1,202500.0,State servant,Higher education,Married,House / apartment,15808,461,0,0,0,Managers,3.0,52.0,2.0,-2.0,10,1,1,2,2,43,2.0,41.0,1,1
260,23271,1,1,0,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,15493,872,1,1,0,Laborers,4.0,52.0,1.0,-2.0,8,1,1,4,0,42,3.0,39.0,1,1
261,12371,0,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,22823,1017,0,1,0,NaN,2.0,52.0,2.0,-2.0,12,1,1,4,0,62,3.0,59.0,2,1
262,19227,1,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,14579,185,0,1,0,Laborers,2.0,52.0,2.0,-2.0,8,1,1,4,0,39,1.0,38.0,1,1
263,19340,1,0,1,0,135000.0,Working,Higher education,Married,House / apartment,22919,2013,0,0,0,Laborers,2.0,52.0,2.0,-2.0,8,1,1,4,2,62,6.0,56.0,1,1
264,23615,0,1,1,2,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,15027,1274,0,1,0,Managers,4.0,52.0,2.0,-2.0,10,1,1,0,1,41,4.0,37.0,1,1
265,21002,1,1,1,0,157500.0,Working,Higher education,Married,House / apartment,21884,1496,0,1,0,High skill tech staff,2.0,52.0,1.0,-2.0,6,1,1,4,2,59,5.0,54.0,2,2
266,9387,1,1,0,1,405000.0,Commercial associate,Incomplete higher,Married,House / apartment,16038,157,0,0,0,Sales staff,3.0,52.0,2.0,-2.0,15,1,1,0,1,43,1.0,42.0,1,1
267,3414,0,1,0,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,18441,1540,1,1,0,Drivers,2.0,52.0,1.0,-2.0,4,1,1,4,0,50,5.0,45.0,1,1
268,22332,1,0,0,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14414,1159,0,0,0,Accountants,2.0,52.0,2.0,-2.0,0,1,1,0,0,39,4.0,35.0,1,1
269,14096,0,1,0,0,67500.0,Working,Higher education,Single / not married,House / apartment,12732,2087,0,0,0,Laborers,1.0,52.0,1.0,-1.0,8,1,3,4,2,34,6.0,28.0,1,1
270,25596,1,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,18240,4561,0,0,0,Laborers,2.0,52.0,2.0,-2.0,8,1,1,4,0,49,13.0,36.0,1,1
271,7174,0,1,1,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,11675,795,0,0,0,Laborers,1.0,52.0,2.0,-1.0,8,1,3,0,0,31,3.0,28.0,1,1
272,16349,0,1,1,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11245,3273,0,0,0,Laborers,1.0,52.0,2.0,-1.0,8,1,3,4,0,30,9.0,21.0,1,1
273,13688,1,0,0,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,14562,4653,0,0,0,High skill tech staff,1.0,52.0,0.0,-1.0,6,1,2,4,0,39,13.0,26.0,1,1
274,23084,1,0,1,0,157500.0,State servant,Higher education,Single / not married,House / apartment,19984,917,0,0,0,NaN,1.0,52.0,2.0,-1.0,12,1,3,2,2,54,3.0,51.0,1,1
275,8722,1,0,1,0,292500.0,Commercial associate,Higher education,Married,House / apartment,12661,2055,0,0,0,Managers,2.0,52.0,2.0,-2.0,10,1,1,0,2,34,6.0,28.0,1,1
